Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Embassy No 1 Sigature Gold 20 Pack,(2),3,8.75,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294761772
Tesco Supersoft Cotton 2 Pack Face Cloth Pale Grey,(1),4,2.00,-,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302357997
Tesco Car Shampoo 2L,(2),2.5,2.50,Tesco Car Shampoo,2l ℮,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305488013
Flaming Fountains 3 Pack,(3),5,2.00,Flaming Cake Fountains,Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/286503676
Tesco A5 Polypropylene Spiral Notebook 160 Pages,(1),5,1.75,"Great for school, college & work",Card. Recycle,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271660362
Poppell Electronic Lighter,No ratings yet,Nan,1.06,Electric lighter,1 x Lighter,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/264254208
Berkeley Blue Superkings 20 Pack,No ratings yet,Nan,11.09,Superkings Blue 20 Cigarettes,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296143147
Harry Potter Napkin 16Pk,No ratings yet,Nan,1.50,"Whether you're serving guests or letting them help themselves, these paper plates are a party essential. Pop a stack of them on your buffet table next to the yummy party food!",16 x Harry Potter Napkin,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305317482
Rizla Blue Slim King Size Papers,No ratings yet,Nan,0.81,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/254548487
Rizla Menthol Ultra Slim Filtertips 120S,No ratings yet,Nan,0.79,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301183967
Tesco A4 Refill Pad 160 Pages,No ratings yet,Nan,1.00,"Tesco Stores Ltd.,",Cover. Widely Recycled,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271660517
Tesco Blue Candy Stripe 12 Candles & Holder,(1),2,1.00,"Tesco Stores Ltd.,","Card. Card widely recycled
Blister. Plastic check local recycling",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/259423120
Tesco Pink Candy Stripe 12 Candles & Holder,No ratings yet,Nan,1.00,"Tesco Stores Ltd.,","Backing. Card widely recycled
Blister. Plastic check local recycling",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/259423137
Tesco Blue Paper Cup 8Pk,No ratings yet,Nan,1.00,Brighten up your table setting with these Pink colour paper Cups. Perfect for party beverages.,8 x Paper Cup,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305266604
Tesco Multi Paper Cup 8Pk,No ratings yet,Nan,1.00,"Tesco Stores Ltd.,",Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305266610
Rizla Silver Regular Papers,(1),5,0.42,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/262483314
Tesco Basics Stainless Steel Teaspoons 4 Pack,(3),3.3,0.80,- 4 pack of teaspoons,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300432404
First Class Stamps Large 4 Pack,No ratings yet,Nan,5.16,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/260893788
Zig Zag Green 8 Paper,No ratings yet,Nan,1.02,Papers Green 8 Pack,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296481817
Peoples Friend,(3),4,1.60,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307263459
Womans Own,No ratings yet,Nan,1.30,"This week Woman's Own looks at the year that changed the world, brings you delicious cold weather comfort recipes from Slimming World and meets Taylor, the brave little boy defying all the odds. Plus, there's the ultimate relationship challenge - dare to see how yours will fare?",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295914873
Tesco Fig & Mulberry Filled Candle,(5),5,1.00,SS21 Tesco Scented Candle JB core,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296205940
Tesco Kids Bubbles Single Pack,(1),1,0.50,- Single Pack,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/266315376
Benson & Hedges Gold King Size 100Mp,No ratings yet,Nan,63.75,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295664868
Sovereign Blue Superkings 100 Pack,No ratings yet,Nan,47.25,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295342224
Jps Real Blue 100 Pack,No ratings yet,Nan,50.50,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295362488
Players Real Red Superkings 5 X 20 Pack,(1),5,45.80,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299913171
Duracell Plus 9V 2 Pack,(20),5,7.50,Duracell Plus Battery 9V Pk2 81275459,Made in Malaysia,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/251457927
Sovereign Blue King Size 100 Pack,(1),5,47.25,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295626010
Mayfair King Size 100Mp,No ratings yet,Nan,52.75,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296184841
Energizer Max AA 8 Pack,(1),1,6.00,8-pack of Energizer MAX® Alkaline AA batteries,8 x Batteries,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/252679657
Marlboro Gold Superkings 20 Pack,No ratings yet,Nan,11.85,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295797590
Marlboro Red King Size 20 Pack,No ratings yet,Nan,12.25,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295797503
Tesco Aura Pasta Bowl Grey,(2),5,2.50,- Single stoneware pasta bowl,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300088903
Gazillion Giant Bubble Solution 2L,(2),3,6.00,Works with all Gazillion Bubbles products.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295635903
Weedol Pathclear Weed Killer 1L Ready To Use,(2),1,5.00,Pathclear Weedkiller,Packing. Recyclable,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/286894730
Tesco Extra Strength Paper Plates 22Cm 25Pk,(2),3,2.00,Pack of 25 disposable paper plates,Made in Finland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/259396076
L&B Blue Bright Air Filter 20 Pack,No ratings yet,Nan,9.29,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295447498
Royals Red King Size 23 Pack,(1),4,13.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294434083
Cutters Choice Original 30G,(1),4,15.85,Pack size: 30G,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295144862
Carlton Bright Superkings 20 Pack,(1),2,8.75,Manufactured in the EU by Imperial Tobacco Limited.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296058352
Sovereign Sky Blue King Size 20 Pack,No ratings yet,Nan,9.25,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296091180
Tesco Basics Foodsavers 3 Pack 600Ml,(19),3.9,2.00,Pack of 3 clear plastic food storage containers with lids,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/260281222
Tesco Medium Unfragranced Pillar Candle - Ivory,(19),4.7,2.00,SS20 Tesco Medium Unfragranced Pillar Candle 68x150,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/259523301
Sterling New Superkings Green 20 Cigarettes,(3),2.3,10.14,Sterling New Superkings Green 20 Cigarettes ,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306499880
Evergreen Complete 100Sqm,(15),4.2,7.99,Unique Water Smart formula helps build a thick green lawn,"Keep product in original container, tightly closed, in a safe place.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/257855251
Carlton Green Filter Superkings Cigarettes 20 Pack,(1),4,8.75,CARLTON GREEN FLTR SUPERKINGS CIGARETTES 20 PK ,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305984595
Windsor Blue Superkings Real Blue 20 Pack,No ratings yet,Nan,10.14,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295336020
Tesco Screenwash Ready To Use 2.5L,(1),1,2.25,TESCO SCREENWASH READY TO USE 2.5L,Produced in United Kingdom,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302613752
Rothmans Kingsize Silver 20 Pack,No ratings yet,Nan,9.50,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295630586
Swantex Bright Mixed Paper Straws 80 Pack,(2),2.5,2.00,- 100% Recyclable,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302031737
Harry Potter Paper Cup 8Pk,No ratings yet,Nan,1.50,"Whether you're serving guests or letting them help themselves, these paper plates are a party essential. Pop a stack of them on your buffet table next to the yummy party food!",8 x Harry Potter Paper Cup,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305363823
Tesco Pink Paper Cup 8Pk,No ratings yet,Nan,1.25,Brighten up your table setting with these Blue colour paper Cups. Perfect for party beverages.,8 x Paper Cup,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305266627
Harry Potter Plate 8Pk,No ratings yet,Nan,1.50,"Whether you're serving guests or letting them help themselves, these paper plates are a party essential. Pop a stack of them on your buffet table next to the yummy party food!",8 x Harry Potter Plate,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305317476
Tesco Basics Scissors 3 Pack,(33),4.6,1.50,Features 3 pairs of scissors,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/255915374
Hello!,No ratings yet,Nan,2.30,"HELLO! magazine was established as the first ever celebrity weekly in the UK and has consistently remained one of the best known brands since 1988. It prides itself on its exclusive content, focus on royalty and the social elite, as well as high quality photography and sophisticated journalism. This regular favorite is a must have purchase for those interested in Royal and A List news and style.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303644598
Tesco Grip Retractable Ball Pens Black 10 Pack,(5),1.8,0.75,10x retractable pens with a soft grip,Bag. Recycle with bags at large supermarket,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/274845254
Tesco Rainbow Party Napkin 16Pk,No ratings yet,Nan,0.75,"What comes after a rainy day? A rainbow! Whether you are hosting a special event or just having friends over for dinner, brighten up your table setting with these lovely Rainbow Party paper napkins",16 x Napkins,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305266564
My Weekly,(2),2,1.40,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305032680
Carousel Lets Blow Bubble Wand,No ratings yet,Nan,0.75,- Cute and colourful design,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297980628
Best,No ratings yet,Nan,1.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303010409
Cirro Eliquid Regular 11Mg,No ratings yet,Nan,3.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301512844
Energizer Max Plus AA 4Pk,No ratings yet,Nan,4.80,Alkaline AA Batteries,4 x Batteries,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301016435
Silk Cut Blue King Size 20 Pack,(1),5,13.35,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296142937
Summit Water Bottle Tritan,(17),2.3,5.50,- 700ml. Carabiner attachment.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/279725625
Energizer Cr2032 2 Pack,No ratings yet,Nan,4.50,Pack includes 2x 2032 Lithium 3V batteries ,Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/258631468
Embassy Red Filter 20 Pack,No ratings yet,Nan,12.75,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294761708
Tesco Grey Check Terry Tea Towel 5 Pack,(6),3.7,5.00,Tesco Grey Check Terry Tea Towel 5 pack,5 x Tea Towel,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300552878
Tesco Screenwash Ready To Use 5L,(3),2.3,4.00,TESCO SCREENWASH READY TO USE 5L,Produced in United Kingdom,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302613746
Go Create Coloured Card 20 Sheets,(2),5,3.00,T. GO CREATE CARD COLOURED CARD 20 PACK,Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/281467789
Royals Red King Size 20 Pack,(1),5,11.80,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294341463
Loctite Liquid Superglue 3G,(9),4.4,3.00,Extra-strong liquid formula,Store upright in a cool dry place.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/253799488
Tesco Crisping Tray 38Cm X 30Cm,(8),2,3.00,- Teflon non-stick coating,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295157167
Windsor Blue Real Blue 20 Pack,No ratings yet,Nan,10.14,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295458404
Tesco A4 Polypropylene Spiral Notebook 160 Pages,(1),5,2.50,NA,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271660391
Tesco Assorted Balloons Pearl 25 Pack,No ratings yet,Nan,2.25,- Assorted colours,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/252163098
Benson & Hedges New Blue Dual 20 Pack,(4),3,9.29,Benson & Hedges New Blue Dual 20 Pack ,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305981258
Benson & Hedges New Superkings Green 20 Pack,(5),4,9.29,Benson & Hedges New SuperKings Green 20 Pack ,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305966260
Tesco Plastic Recyclable Tmbls 50Cl 16Pk,No ratings yet,Nan,1.75,Perfect for parties & outdoor events,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/257396119
Swantex 80Pk Paper Straws,(4),4,2.00,- 100% Recyclable,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302424371
Sellotape Sello Clear 24Mm X 50M,(2),5,2.00,High clarity tape using latest Sello Clear Technology,61g,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/255368237
Meadow Napkin 33cm 20 Pack,No ratings yet,Nan,1.50,Add a floral touch to your table with these beautiful meadow napkins. Each pack contains 20 napkins. Complete the look with the matching plates and table cover.,20 x Pack,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301049350
Crayola Supertips 12 Pack,(18),4.7,2.50,Supertips,12 x Pack,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/255677787
Tesco Sea Salt And Sandalwood 27Pk Tealights,(1),1,1.75,SS21 Tesco 27pk Scented Tealights JB,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299644068
Colour Weave Bouncy Balls 4 Pack,(2),1,2.00,Use these toys in a fun party game or drop them in favor bags for kids to take home. You can also fill pinatas with bounce balls for a super fun surprise!,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302982819
Tesco White C5 Envelopes 25Pk,No ratings yet,Nan,1.00,NA,25 x Envelopes,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/259432178
Jps Legendary Black 20 Pack,No ratings yet,Nan,11.58,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295327168
Cash Match Scratchcard,No ratings yet,Nan,1.00,"£1 Cash Match Scratchcard Game with Top Prize of £10,000",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306478444
Bic Evo Black Hb Pencil 4 Pack,(66),4.7,2.50,Nothing can harm you now because these pencils are made of black wood-free resin so they never splinter,4 x Pencils,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293386296
Tesco Small Unfragranced Pillar Candle - Ivory,(3),2.3,1.00,SS20 Tesco Small Unfragranced Pillar Candle 58x100 UK,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/289910765
Tesco Aura Cereal Bowl Grey,(1),5,1.50,- Single stoneware cereal bowl,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300088919
Closer,(1),5,1.90,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306033873
Tesco Spiced Berries & Apple Filled Candle,(5),1.8,1.00,SS21 Tesco Scented Candle JB core,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296206857
Tesco Sea Salt And Sandalwood Filled Candle,(1),4,1.00,SS21 Tesco Scented Candle JB core,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299644022
Real People,No ratings yet,Nan,0.85,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307024698
Scottish Daily Express,No ratings yet,Nan,0.75,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/255252247
Cirro Eliquid Utterly Menthol 11Mg,No ratings yet,Nan,3.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301512723
Jps Superkings Real Blue 100 Pack,(2),5,50.44,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295982727
Players Volume Tobacco 50G,(4),5,23.90,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294958148
Baby Shark Robo Alive,No ratings yet,Nan,13.00,"Splish - Splash! It's Baby Shark bath time! Bring bath-time to life with Zuru's new Robo Alive Junior Baby Shark! Place Baby Shark in the tub and our water activation technology brings him to life like magic! Watch him swim and sing along as he plays the famous Baby Shark theme song. Quality and safety tested. Batteries included. Baby Shark comes with a 4-minute power save mode. 3 characters available; Baby, Mummy and Daddy Shark. Collect them all!",18 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304130254
Windsor Blue Superkings Real Blue 100 Pack,No ratings yet,Nan,50.47,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295228200
Benson & Hedges Blue Superkings 100 Pack,(1),5,47.25,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302169619
Royal Dutch Miniatures 20 Pack,No ratings yet,Nan,9.10,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302419182
1917 Dvd,(1),5,10.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306711042
Superkings Original Black 20 Pack,No ratings yet,Nan,12.75,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295035191
Energizer Max Plus AAA 10Pk,No ratings yet,Nan,8.25,Alkaline AAA Batteries,Made in USA,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301045629
Sterling King Size Blue 20 Pack,No ratings yet,Nan,10.14,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296128598
Tesco Pizza Platter 33Cm,(1),5,3.00,Dimensions: 33cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295157138
Jps Silver Stream 20 Pack,No ratings yet,Nan,10.14,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295036253
Benson & Hedges Gold 100'S 20 Pack,No ratings yet,Nan,13.35,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295797780
Sovereign New Dual 20 Pack,(6),3.5,9.25,Sovereign New Dual 20 Pack ,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306498627
Tesco Timeless Gin Glass 2 Pack,(5),1.4,3.20,Tesco Timeless Gin Glass 2pk,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302467688
Tesco Basic Frame A4 Silver,(72),4.6,3.00,NA,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/270461265
Tesco Party Happy Birthday Candles,(1),1,2.00,"Tesco Stores Ltd.,",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/251230928
Cafe Creme Filter Red 10 Pack,No ratings yet,Nan,6.05,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294374245
Dunhill Red 20 Pack,No ratings yet,Nan,13.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295409106
Pritt Stick Medium 22G,(3),4,2.00,"New formula gives cleaner & more accurate application, it is solvent & free",22g,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/260046755
Tesco De-Ionised Water 5L,(3),1.7,2.30,De-Ionised Water 5L,Made in the U.K.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/298123911
