Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Bakers 2 Meaty Twists 180G,No ratings yet,Nan,1.50,Complementary Pet Food for Adult Dogs,"Cereals, Glycerol, Meat and Animal Derivatives (12%)*, Minerals, Vegetable Protein Extracts, Oils and Fats, Sorbitol, Various Sugars, Vegetables, *Equivalent to 30% Rehydrated Meat and Animal Derivatives, with 4% Beef",Nan,Protein13.8%Fat content3.6%Crude ash7.9%Crude fibres0.7%Moisture18%Omega-3 Fatty Acids0.05%Omega-6 Fatty Acids1.2%Nutritional additives:IU/kg:Vit. A:10 000Vit. D3:690Vit. E:75-mg/kg:Vitamin B group:66Calcium iodate anhydrous:(I: 1.7)Manganous sulphate monohy,https://www.tesco.com/groceries/en-GB/products/255335582
Good Boy Wagtastic Premium Jumbo Knotted Bone,(2),5,2.50,Premium Jumbo Knotted Bone,"To keep this chew in tip top condition, store somewhere cool and dry.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291623601
Tesco Puppy Jelly Selection 6X400g,No ratings yet,Nan,2.60,A complete pet food for puppies aged 2-12 months.,"Chunks in Jelly with Chicken & RiceComposition: Meat & Animal Derivatives (44% including 4% Chicken), Cereals (Cooked Rice 4%), Oils & Fats, Minerals.Chunks in Jelly with Beef & Rice Composition: Meat and Animal Derivatives (44% including 4% Beef), Cereals (Cooked Rice 4%), Oils & Fats, Minerals.Chunks in Jelly with Lamb & RiceComposition: Meat & Animal Derivatives (44% including 4% Lamb), Cereals (Cooked Rice 4%), Oils & Fats, Minerals.Additives (for all varieties)AdditivesColourants (Beef and Lamb varieties only).Nutritional Additives per Kg: Vitamin A 1250 IU, Vitamin D3 250 IU, Zinc (Zinc Sulphate Monohydrate) 20mg, Manganese (Manganous Sulphate Monohydrate) 2.5mg, Iodine (Calcium Iodate Anhydrous) 0.5mg.Technological Additives per Kg: Cassia Gum 1.6g.Analytical Constituents: Protein 7.5%, Crude fibre 0.5%, Fat content 6%, Inorganic matter 2%, Moisture 80%, Calcium 0.4%.Calories: 91 per 100g",Nan,,https://www.tesco.com/groceries/en-GB/products/274777294
Good Boy 3X20 Degradable Poo Bags 60 Pack,(3),1.3,1.50,GOOD BOY 3X20 DEGRADABLE POO BAGS 60 PACK ,60 x Poo Bags,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305249314
Bakers Dental Delicious Medium Chicken 200G,No ratings yet,Nan,1.50,Complementary Pet Food for Adult Dogs,"Cereals, Glycerol, Meat and Animal Derivatives (10%)*, Minerals, Sorbitol, Vegetable Protein Extracts, Oils and Fats, Vegetables, *Equivalent to 30% Re-Hydrated Meat and Animal Derivatives, with 4% Chicken",Nan,Protein13.5%Fat content3.7%Crude ash8.1%Crude fibres0.7%Moisture19.0%Nutritional additives:IU/kg:Vit. A:12 000Vit. D3:810-mg/kg:Calcium iodate anhydrous:(I: 2.0)Manganous sulphate monohy,https://www.tesco.com/groceries/en-GB/products/267084986
Naturo Grain Free Chicken Tinned Dog Food 390G,No ratings yet,Nan,1.00,Naturo is a complete pet food for adult dogs,"Chicken 50%, (2.5% from 0.83% Chicken Meat Powder), Green Beans, Mixed Peppers and Sweet Potato 8% (from 0.9% Dried Fruit and Vegetables), Minerals, Sunflower Oil 0.125%, Salmon Oil 0.06%, Flaxseed Oil 0.06%, Dried Kelp, Dried Basil, Dried Chicory Root, Mannanoligosaccharides (Prebiotic MOS), Dried Nettle, Green Tea, Dried Rosehip, Glucosamine (0.005%), Chondroitin Sulphate (0.0025%), Marigold",Nan,"Crude Protein8%Crude Fat5%Crude Fibre0.5%Crude Ash3.2%Moisture81%Vitamin A3000IUVitamin D3350IUVitamin E40mgZinc (Zinc Sulphate, Monohydrate)25mgIron (Iron Sulphate, Monohydrate)20mgManganese (Manganous Sulphate Monohydrate)3.75mg82Kcal/",https://www.tesco.com/groceries/en-GB/products/295445206
Pedigree Can Meaty Meals In Jelly 6 X 400G,(5),4.2,4.00,Developed with our vets**,"Best before date: see side. Batch number, Factory Identification Number: see individual pack.",Nan,"Protein:7.0Fat content:3.8Inorganic matter:2.0Crude fibre:0.50Moisture:81.5Vitamin D3:300 IUCopper (Copper (II) sulphate pentahydrate):1.5 mgIodine (Calcium iodate, anhydrous):0.23 mgIron (Iron (II) sulphate monohydrate):3.0 mgManganese (Manganous sulphate, monohydrate):1.8 mgZinc (Zinc sulphate, mono",https://www.tesco.com/groceries/en-GB/products/262974690
Encore Cat Food Tuna & Whitebait Pouch 70G,(4),5,1.00,Facebook,"Tuna Fillet 65%, Fish Broth, Whitebait 10%, Rice",Nan,,https://www.tesco.com/groceries/en-GB/products/273824581
Felix Goody Bag Cheezy Mix 60G,(9),5,0.89,Complementary pet food for adult cats,"Meat and Animal Derivatives (35%*), Cereals, Oils and Fats, Vegetable Protein Extracts, Milk and Milk Derivatives (0.5% Edam Powder, 0.5% Gouda Powder, 0.4% Cheddar Powder)**, Minerals, Various Sugars, Yeast, Fish and Fish Derivatives, (*Equivalent to 50% Rehydrated Meat and Animal Derivatives), (**Equivalent to 1% Rehydrated Edam, 1% Rehydrated Gouda, 1% Rehydrated Cheddar)",Nan,Protein:35.0%Fat content:19.5%Crude ash:9.5%Crude fibres:0.5%Omega 6 fatty acids:2.6%Nutritional additives:IU/kg:Vit A:32 000Vit D3:1 000Vit E:170-mg/kg:Ferrous sulphate monohydrate:(Fe: 74)Calcium Iodate anhydrous:(I: 1.9)Cupric sulphate pentahydrate:(Cu: 11)Manganous sulphate monohydrate:(Mn: 35),https://www.tesco.com/groceries/en-GB/products/276798208
Tesco Chicken With Vegetables Dog Food Tray 400G,(1),5,0.90,A complete pet food for adult dogs aged 1-7 years.,"Composition: Chicken 60%, Broccoli 4%, Carrots 4%, Potato 4%, Minerals.Additives:Nutritional Additives per Kg: Vitamin A 1250 IU, Vitamin D3 250 IU, Zinc (Zinc Sulphate Monohydrate) 20mg, Manganese (Manganous Sulphate Monohydrate) 2.5mg, Iodine (Calcium Iodate Anhydrous) 0.5 mg.Technological Additives per Kg: Cassia Gum 1.9gAnalytical Constituents: Protein 9.0%, Crude fibre 0.2%, Fat content 6.0%, Inorganic matter 3.0%, Moisture 78.0%Calories: 96 per 100g.",Nan,,https://www.tesco.com/groceries/en-GB/products/302851249
Wagtastic Treat Chicken Bites 50G,(1),5,1.00,A Complementary Pet Food for Dogs,"Chicken Breast 50%, Glycerin, Pea Protein, Pollock, Corn Starch, Tapioca Starch, Vegetable Oil, Sugar, Salt, Garlic Powder",Nan,,https://www.tesco.com/groceries/en-GB/products/299153418
Pedigree Poultry Mix Schmackos 20 Pack 144G,(1),5,1.00,Complementary pet food for adult dogs.,"Meat and Animal Derivatives (total 37%, including 6% Chicken, 3% Duck and 3% Turkey), Derivatives of Vegetable Origin, Minerals, Cereals, Various Sugars, Oils and Fats",Nan,Protein:28.0Fat content:12.3Inorganic matter:8.3Crude fibre:2.5Moisture:19.2Calcium:1.3Omega 6 fatty acids:12086 mg/kgEnergy:324 kcal/100 gVitamin A:2312 IUVitamin E:23.1 m,https://www.tesco.com/groceries/en-GB/products/305050053
Naturo Adult Dog Chicken Lamb & Rice With Vegetable 400G,No ratings yet,Nan,1.00,Naturo is a complete pet food for adult dogs.,"Chicken 30%, Lamb 30%, Brown Rice 15% (from 6.34% Dried Brown Rice), Vegetables 15% (from 2.68% Dried Carrot, Peas and Potato), Minerals, Sunflower Oil 0.75%, Salmon Oil 0.3%, Dried Tomato, Dried Kelp, Dried Basil",Nan,"Kcal/100g116Crude Protein10%Crude Fat7%Crude Fibre1%Crude Ash2.5%Moisture75%Vitamin A3000IUVitamin D3350IUVitamin E40mgZinc (Zinc Sulphate, Monohydrate)25mgIron (Iron Sulphate, Monohydrate)20mgManganese (Manganous Sulphate, Monohydrat",https://www.tesco.com/groceries/en-GB/products/278433989
Tesco Tender Pate With Chicken Dog Food 150G,(2),3,0.45,A complete pet food for adult dogs aged 1-7 years.,"Composition: Meat and Animal Derivatives (60% including 4% Chicken), Minerals, Oils & Fats, Various Sugars, Derivatives of Vegetable Origin.Additives:PreservativesNutritional Additives per Kg: Vitamin D3 140 IU, Zinc (Zinc Sulphate Monohydrate) 12 mg, Manganese (Manganese (II) Oxide) 1 mg, Copper (Copper (II) Sulphate Pentahydrate) 0.5 mg, Iodine (Calcium Iodate Anhydrous) 0.3 mg.Analytical Constituents:Protein 9.0%Crude fibre 0.5%Fat content 5.0%Inorganic matter 2.0%Moisture 82.0%Calcium 0.3%Omega 6 0.08%Calories 88 per 100g",Nan,,https://www.tesco.com/groceries/en-GB/products/291117498
Go Cat Adult Chicken & Duck 340G,(580),5,1.10,"Our cats are natural explorers, alive to everything in their world. It's what makes them such fascinating members of the family and brings so much vitality to our home. We want them to develop their free, natural love of discovery by supporting their nutritional needs.","Cereals, Meat and Animal Derivatives (10% *), Vegetable Protein Extracts, Oils and Fats, Derivatives of Vegetable Origin, Minerals, Yeasts, *equivalent to 20% Rehydrated Meat and Animal Derivatives, with min. 4% Chicken and min. 4% Duck",Nan,Protein:30%Fat content:11%Crude ash:8%Crude fibres:3%Essential fatty acids:1.8%Nutritional Additives:IU/kg:Vit A:12 500Vit D3:1 000mg/kg:mg/kg:Ferrous sulphate monohydrate:145Calcium iodate anhydrous:2.4Cupric sulphate pentahydrate:35Manganous sulphate monohydrate:15Zinc sulphate monohydrate:182Sod,https://www.tesco.com/groceries/en-GB/products/292632859
Cesar Beef & Turkey In Gravy 150G,No ratings yet,Nan,0.65,"Cesar Country Kitchen in Gravy is a range of rustic and hearty dishes with a lovingly homemade feel. This wet dog food is seasoned with herbs and a delicious sauce that will turn their mealtimes into moments of joy for your dog….and for you. And because all Cesar dog food tray recipes are healthy and 100% complete, your dog can enjoy them as often as you like.","Meat and Animal Derivatives (43%, of which 92% natural*, including 4% Beef, 4% Turkey), Cereals, Minerals, Vegetable Protein Extracts, Derivatives of Vegetable Origin, Vegetables, *Natural ingredients",Nan,"Protein:9.0Fat content:5.0Inorganic matter: 2.0Crude fibre:0.50Moisture:81.0Vitamin D3:250 IUCopper (Copper(II) sulphate pentahydrate):1.1 mgIodine (Calcium iodate, anhydrous):0.22 mgIron (Iron(II) sulphate monohydrate):2.9 mgManganse (Manganous sulphate, m",https://www.tesco.com/groceries/en-GB/products/257432792
Cesar Tray Tasty Chicken & Vegetable In Gravy 150G,No ratings yet,Nan,0.65,CESAR Country Ki ,"Meat and Animal Derivatives (43%, of which 92% Natural*, including 4% Chicken), Vegetables (including 0.8% Dried Carrot and Pea Mix, equivalent to 4% Carrot and Pea Mix), Cereals, Minerals, Vegetable Protein Extracts, Derivatives of Vegetable Origin, *Natural Ingredients",Nan,"Protein:9.0Fat content:5.0Inorganic matter:2.0Crude fibre:0.50Moisture:81.0Vitamin D3:250 IUCopper (Copper(II) sulphate pentahydrate):1.1 mgIodine (Calcium iodate, anhydrous):0.22 mgIron (Iron(II) sulphate monohydrate):2.9 mgManganese (Manganous sulphate, m",https://www.tesco.com/groceries/en-GB/products/295445120
Go-Cat Tuna Herring & Vegetable 2Kg,(487),5,3.99,"Our cats are natural explorers, alive to everything in their world. It's what makes them such fascinating members of the family and brings so much vitality to our home. We want them to develop their free, natural love of discovery by supporting their nutritional needs.","Cereals, Meat and Animal Derivatives, Vegetable Protein Extracts, Oils and Fats, Derivatives of Vegetable Origin, Fish and Fish Derivatives (3.2%*), Minerals, Vegetables (0.6%**), Yeasts., *Equivalent to 8% Fish and Fish derivatives with min. 4% Herring and min. 4% Tuna in Fish Kibbles, equivalent to 3% Herring and 3% Tuna in product, **Equivalent to 4% Rehydrated Vegetables in Tripod Kibbles with 0.15% equivalent to 1% Vegetables in product",Nan,Protein:30%Fat content:11%Crude ash:8Crude fibres:3Essential fatty acids:1.8%Nutritional Additives:IU/kg:Vit A:12 500Vit D3:1 000-mg/kg:Ferrous sulphate monohydrate:145Calcium iodate anhydrous:2.4Cupric sulphate pentahydrate:35Manganous sulphate monohydrate:15Zinc sulphate monohydrate:182Sodiu,https://www.tesco.com/groceries/en-GB/products/252187219
Pedigree Pouches Dog Food Meat & Vegetables Cuts In Gravy 40X100g,No ratings yet,Nan,9.99,Complete Wet Pet Food for Adult Dogs.,"Best before date: see side. Batch number, Factory Identification Number: see individual pack.",Nan,"Protein:7.5Fat content:5.5Inorganic matter:2.0Crude fibre:0.30Moisture:82.0Calcium:0.40Vitamin D3:250 IUVitamin E:60.0 mgCopper (Copper (II) sulphate pentahydrate):2.1 mgIodine (Calcium iodate, anhydrous):0.35 mgIron (Iron(II) sulphate monohydrate):4.5 mgManganese (Manganous sulphate, m",https://www.tesco.com/groceries/en-GB/products/297646410
Naturo Dog Grain & Gluten Free Variety 6 X 390G,(7),4.4,5.25,Omega 3 & 6*,Store in a cool dry place. After opening keep unused contents in a lidded container. Keep refrigerated and use within 24 hours.,Nan,Crude Protein9%Crude Fat6%Crude Fibre0.5%Crude Ash3.8%Moisture80%Vitamin A3000IUVitamin D3350IUVitamin E40mgZinc (Zinc Sulphate Monohydrate)25mgIron (Ferrous Sulphate Monohydrate)20mgManganese (Manganous Sulphate Monohydrate)3.75mg91 ,https://www.tesco.com/groceries/en-GB/products/298437027
Felix Fish Selection In Jelly Pouches 40X100g,(195),4.9,9.49,Complete pet food for adult cats,"Keep pet food in a cool and dry place.Best before date, registration and batch number: see coding on back or base of the pouch.",Nan,Moisture:83%Protein:8.5%Fat content:3.0%Crude ash:2.5%Crude fibres:0.05%Linoleic acid (omega 6 FA):0.6%Nutritional additives:IU/kg:Vit. A:570Vit. D3:85Vit. E:13-mg/kg:Ferrous sulphate monohydrate:20Calcium iodate anhydrous:0.25Cupric sulphate pentahydrate:2.3Manganous sulphate ,https://www.tesco.com/groceries/en-GB/products/296871137
Iams Small Medium Senior Dog Food With Chicken 2Kg,(4),4,7.00,For Vitality Senior Dog Food Small/Medium Breed with Fresh Chicken,"Dried Chicken & Turkey 30% (including Chicken 18%), Maize, Maize Grits, Barley, Animal Fat, Fresh Chicken (4.7%), Sorghum, Dried Beet Pulp (2.7%), Chicken Gravy, Minerals (including Sodium Hexametaphosphate (0.38%)), Fructooligosaccharides (0.21%), Brewer's Dried Yeast, Glucosamine (from Animal Tissues) (0.04%)",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301743927
Pedigree 110 Schmackos Multi Mix 790G,No ratings yet,Nan,5.00,PEDIGREE 110 SCHMACKOS MULTI MIX 790G ,"Meat and Animal Derivatives (total 40%, including 11% Poultry, 22% Beef and 5% Lamb), Derivatives of Vegetable Origin, Cereals, Minerals, Various Sugars, Oils and Fats",Nan,Protein:28.0Fat content:12.0Inorganic matter:8.0Crude fibre:3.0Moisture:19.0Calcium:1.0Omega 6 fatty acids:12028 mg/kgEnergy:321 kcal/100 gVitamin A:2288 IUVitamin E:22.9 ,https://www.tesco.com/groceries/en-GB/products/305530292
Hi Life Feed Me With Turkey & Chicken 2Kg,(5),5,4.25,Facebook,"Meat Meals (24%, including Turkey 4%, Bacon 0.5%), Wholegrain Wheat, Wheat Bran, Sugar, Vegetable Glycerine, Chicken (4%), Poultry Fat, Meat Stock, Dried Garden Vegetables (1.1%), Salt, Minerals, Chicory Extract (0.05%), Yeast Extract (0.05%)",Nan,"Protein20%Fat content7.5%Crude fibre3%Crude ash9.5%Moisture18%Calcium2%Phosphorous1.7%Omega-61.5%Vitamin A19,000 IU/kgVitamin D31,800 IU/kgVitamin E250mg/kgZinc (3b603)63 mg/kgCopper (3b405)5 mg/kgIodine (3b202)1.5 mg/kgSelenium (3b801)0.15 m",https://www.tesco.com/groceries/en-GB/products/255086311
Field Fayre All Seasons Mix Wild Bird Food 4Kg,(3),4,5.00,Wild Bird Food All Seasons Mix,4kg ℮,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/257944629
Tesco Ultra Clumping Premium Cat Litter 5L,(91),4.6,4.00,Premium ultra clumping cat litter.,"Store in a cool, dry place ",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/282370918
Tesco Rabbit Nuggets 2 Kilograms,No ratings yet,Nan,2.50,A complementary feed for rabbits - DON'T FORGET YOUR HAY TO MAKE IT A COMPLETE DIET. Helps prevent selective feeding.,"Composition:Wheatfeed, Oatfeed, Lucerne, Sunflower Meal, Grass, Carob Bean Meal, Vegetable Oil, Minerals, Linseed (1%)Additives per kg:Nutritional Additives: Vitamin A 15, 000 IU, Vitamin D3 1500 IU, Vitamin E 90 mg, Zinc Chelate of Amino Acid Hydrate 133 mg, Manganous Oxide 48 mg, Zinc Oxide 41 mg, Copper Sulphate Pentahydrate 25mg, Calcium Iodate Anhydrous 2 mg. Antioxidant.Analytical Constituents (%):Protein: 13 / Fat: 4.5 / Crude Fibre: 17 / Inorganic Matter: 7.5 / Omega 6: 2.2 / Omega 3: 0.5",Nan,Fat4.5gFibre17.0gProtein13.0gAsh7.5gVitamin E90mg (750%NRV)Vita,https://www.tesco.com/groceries/en-GB/products/286580675
Good Boy Chicken Wagtastic 4 Small Chewy Braids 55G,(1),5,2.00,A Complementary Pet Food for Dogs,"Rawhide, Wheat Starch, Soya Protein Isolate, Chicken Powder (10%), Soya Bean Fibres, Chicken Oil, Chicken Flavour, Vitamins, Mannon-Oligosaccharides (0.3%), Yeast, Additives: Sensory; Colours, Flavours (Chicken 2%)",Nan,Crude Protein70%Fat Cont,https://www.tesco.com/groceries/en-GB/products/291596465
Purina Gourmet Gold Senior Tinned Pate Salmon 8X85g,No ratings yet,Nan,3.75,"GOURMET Gold has created Mousse Senior, delicious recipes for cats over 7 years to spoil her sophisticated palate with a unique taste experience. A tender mousse with beef, salmon and other exquisite flavours carefully prepared to offer your cat the pleasure of a delicate and smooth sensation, while covering all her nutritional needs to help support her bones, joints, teeth.","Keep pet food in a cool and dry place.Best before ate, registration and batch number : see coding on side of pack.",Nan,Moisture:76.5%Protein:11.5%Fat content:7.0%Crude ash:3.0%Crude Fibres:0.2%Nutritional additives:IU/kg:Vit. A:930Vit. D3:140-mg/kg:Ferrous sulphate monohydrate:32.8Calcium iodate anhydrous: 0.41Cupric sulphate penta,https://www.tesco.com/groceries/en-GB/products/305745359
Burgess Excel Feeding Hay With Meadow Flowers 500G,(3),5,3.00,To find our more go to www.burgesspetcare.com,"Meadow Hay 98%, Marigold Flowers 1%, Rose Petals 1%",Nan,,https://www.tesco.com/groceries/en-GB/products/301443159
Felix Goody Bag Maxi Pack Seaside Mix 200G,(11),5,2.49,Complementary pet food for adult cats,"Meat and Animal Derivatives, Cereals, Oils and Fats, Vegetable Protein Extracts, Fish and Fish Derivatives (2%*), Minerals, Various Sugars, Yeasts, (*Equivalent to 3.5% Rehydrated, Fish; Fish Derivatives with 0.5% Salmon, 0.5% Pollock and 0.5% Trout)",Nan,Protein:35.0%Fat content:19.5%Crude ash:8.5%Crude fibres:0.5%Omega 6 fatty acids:2.6%Nutritional additives:IU/kg:Vit A:32 000Vit D3:1000Vit E:170-mg/kg:Ferrous sulphate monohydrate:(Fe: 88)Calcium Iodate anhydrous:(I: 2.2)Cupric sulphate pentahydrate:(Cu: 13)Manganous sulphate monohydrate:(Mn: 41),https://www.tesco.com/groceries/en-GB/products/295647083
Whiskas Kitten With Chicken 2Kg,(1),4,3.99,Our delicious Whiskas 2-12 months complete dry kitten food is specially formulated with all the nutrients your kitten needs for healthy development. This dry kitten food contains tasty filled pockets with milk that your kitten will enjoy and can easily bite. Whiskas delicious cat food meals and cat treats are formulated for your cat's diet. These 100% Complete and Balanced dry cat biscuits are specially formulated with all the nutrients your kitten needs. 2kg Whiskas Chicken extra small kibbles that are perfect for your kitten,"Meat and Animal Derivatives (40%, including 4% Chicken in the Brown Kibbles*), Cereals, Oils and Fats, Derivatives of Vegetable Origin, Vegetable Protein Extracts, Minerals, Milk and Milk Derivatives (including 0.7% Skimmed Milk Powder in the Filled Kibble, equivalent to 4% Skimmed Milk*), Vegetables (including 0.5% Dried Carrots (equivalent to 4% Carrots), in the Orange Kibbles and 1% Dried Peas (equivalent to 4% Peas) in the Green Kibbles*), *Brown Kibble typically 69% of product, Filled Kibble typically 15% of product, Orange Kibble and Green Kibble both typically 8% of product each",Nan,"Protein:35.0Fat content:14.0Inorganic matter:7.6Crude fibre:2.1Calcium:1.5Phosphorus:1.0Vitamin A:5321 IUVitamin D3:587 IUVitamin E:574 mgTaurine:4042 mgCopper (Copper(II) sulphate pentahydrate):7.0 mgIodine (Potassium iodide):1.8 mgManganese (Manganous sulphate, monohydrate):8.8 mgSelenium (Sodium selenite):0.06 mgZinc (Zi",https://www.tesco.com/groceries/en-GB/products/260569574
Tesco Complete Dog Food Beef & Vegetable 6Kg,(2),3,5.00,A complete dry pet food for adult dogs aged 1-7 years.,"CompositionCereals, Meat and Animal Derivatives (21% including 4% beef in the brown clover kibble*), Derivatives of Vegetable Origin, Oils and Fats, Vegetable Protein Extracts, Minerals, Vegetables (4% peas in the brown barrel kibble**), Various Sugars, Yeasts.*Brown clover kibble: typically 20% of product**Brown barrel kibble: typically 20% of product                       AdditivesColourants, Preservatives, Antioxidants.Nutritional Additives per Kg:Vitamin A  17, 000 IU, Vitamin D3  1, 500 IU, Vitamin E  70mg, Iodine (Calcium Iodate Anhydrous) 2.5mg, Selenium (Sodium Selenite) 0.1mg, Copper (Copper (II) Sulphate Pentahydrate) 8mg, Iron (Iron (II) Sulphate Monohydrate) 60mg, Manganese (Manganese (II) Oxide) 50mg, Zinc (Zinc Oxide) 100mg. Analytical ConstituentsProtein             23.0%Crude Fibre     3.0%Fat Content     9.0%Inorganic Matter         8.5%Omega 6          1.9%Omega 3          0.2%Calcium           2.0%Calories           345 per 100g​​​​",Nan,,https://www.tesco.com/groceries/en-GB/products/254906488
Tesco Dual Action Deodorising Pet Wipes 20 Pack,(3),4,2.25,Tesco Dual Action Deodorising Pet Wipes 20,"Store in a cool, dry and safe place away from children and pets to avoid accidental ingestion    ",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/278479566
Whiskas 1+ Dry Cat Food Biscuits Salmon 1.9Kg,(1),5,3.99,Whiskas 1+ Dry cat food is a nutritionally complete and balanced meal for your adult feline. This adult cat food contains tasty filled pocket kibbles they will love - crunchy on the outside with a soft and delicious centre. Whiskas 1+ quality dry cat food provides everything your adult cat nutritionally needs for a long and happy life. Whiskas delicious cat food meals and cat treats are formulated for your cat's diet. A 100% Complete and Balanced cat food of salmon dry cat kibbles. This 1.9kg Whiskas dry cat food for adult cats has tasty filled pockets your feline friend will love.,"Cereals (including 4% Wheat), Meat and Animal Derivatives, Derivatives of Vegetable Origin (including 2% Dried Beet Pulp), Oils and Fats, Minerals, Fish and Fish Derivatives (4% Salmon in the Light Brown Kibbles), Vegetable Protein Extracts, Vegetables (4% Carrots in the Orange Kibbles, 4% Peas in the Green Kibbles)",Nan,Protein:32.0Fat content:12.2Inorganic matter:8.8Crude fibres:2.0Calcium:1.5Magnesium:0.10Phosphorus:1.1Omega 6 fatty acids:2.5 mg/kgVitamin A:6898 IUVitamin D3:760 IUVitamin E:132 mgCupric sulphate pentahydrate:21.4 mgManganous sulphate monohydrate:73.2 mgPotassium iodide:1.8 mgSodium selenite:0.41 mgTaurine:1180 m,https://www.tesco.com/groceries/en-GB/products/302873466
Butcher's Recipe In Gravy Dog Food Tin 12X400g,(1),5,7.00,"Follow us Facebook, Instagram and Twitter @ButchersDogFood","Keep in a cool dry place.Best before date, see base of can.",Nan,Protein8.5Crude Fibre0.2Fat Content5Crude Ash*2Moisture82Nutritional Additives(per kg):Vitamin A1250 I.U.Vitamin D3250 I.U.Trace Elements(mg/kg):Zinc (3b605)20Manganese (3b503)2.5Iodine (3b202)0.5Vitamins:-*Do,https://www.tesco.com/groceries/en-GB/products/302055663
Good Boy Chewy Chicken Dumbbells 90G,(3),5,2.00,A Complementary Pet Food for Dogs,"Chicken Breast (70%), Rawhide, Potato Starch, Glycerin, Albumen and Salt, Additives: Sensory Additives: Colourants",Nan,,https://www.tesco.com/groceries/en-GB/products/268533287
Good Boy Wagtastic Chic Bones 90G,(1),5,2.00,A Complementary Pet Food for Dogs,"Chicken Breast (55%), Rice Powder, Albumen, Corn Starch, Calcium Carbonate (7%), Glycerin, Gelatin, Potato Starch, Vegetable Oil, Salt",Nan,,https://www.tesco.com/groceries/en-GB/products/288747021
Whiskas Pouches Meat Selection In Jelly 12X100g,No ratings yet,Nan,2.99,Complete Pet Food for Adult Cats.,12 x 100g ℮,Nan,Protein:9Fat content:4.7Inorganic matter:1.8Crude fibres:0.3Moisture:84Vitamin B1:28.6 mgVitamin D3:250 IUVitamin E:19 mgCalcium iodate anhydrous:0.3 mgCupric sulphate pentahydrate:10 mgFerrous sulphate monohydrate:31.7 mgManganous sulphate monohydrate:5.95 mgZinc sulphate mon,https://www.tesco.com/groceries/en-GB/products/264234394
Dreamies Cat Treats With Cheese Mega Pack 200G,(1),5,2.69,"Cats go mad for the irresistible taste of Dreamies cat treats. Deliciously crunchy on the outside, soft on the inside; cats simply can't resist the great taste of Dreamies treats for cats. So go on, give the bag a shake and watch your cat come running.","Cereals, Meat and Animal Derivatives, Oils and Fats, Derivatives of Vegetable Origin, Vegetable Protein Extracts, Milk and Milk Derivatives (including 4% Cheese), Minerals",Nan,Protein31Fat content:21Inorganic matter: 10Crude fibres:1.7Energy:416 kcal/100 gVitamin A:6460 IUVitamin B1:9.9 mgVitamin B2:16.9 mgVitamin B6:4.4 mgVitamin D3:713 IUVitamin E:115 mgCupric sulphate pentahydrate:26.7 mgManganous sulphate monohydrate:43.4 mgPotassium iodide:2.2 mgZ,https://www.tesco.com/groceries/en-GB/products/302554308
Lily's Herby Chicken & Turkey Casserole 400G,(1),5,2.25,Come and be social with us,By Appointment to HRH The Prince of Wales Manufacturer of Pet Food Lily's Kitchen Ltd London,Nan,Crude Protein10.5%Crude Fat5.4%Crude Ash2.5%Crude Fibre0.5%Moisture80%Additives(per kg)Vitamin D3200 IUVitamin E20mgZinc (as Zinc Chelate of Amino Acids Hydrate)25mgCopper (as Copper (II) Chelate of Amino Acids Hydrate)1mgManganese (as Manganese Chelate of Amino Acids Hydrate)1.4mg,https://www.tesco.com/groceries/en-GB/products/289736171
Tesco Senior With Chicken 3Kg,(1),5,3.00,A complete dry pet food for senior dogs aged 7+ years.,"CompositionCereals, Meat and Animal Derivatives (19% including 4% chicken in the brown clover kibble*), Derivatives of Vegetable Origin, Oils and Fats, Vegetable Protein Extracts, Minerals, Vegetables (4% peas in the brown disc kibble**), Various Sugars, Yeasts.*Brown clover kibble: typically 20% of product**Brown disc kibble: typically 15% of product AdditivesColourants, Preservatives, Antioxidants.Nutritional Additives per Kg:Vitamin A  17, 000 IU, Vitamin D3  1, 500 IU, Vitamin E  70mg, Iodine (Calcium Iodate Anhydrous) 2.5mg, Selenium (Sodium Selenite) 0.1mg, Copper (Copper (II) Sulphate Pentahydrate) 8mg, Iron (Iron (II) Sulphate Monohydrate) 60mg, Manganese (Manganese (II) Oxide) 50mg, Zinc (Zinc Oxide) 100mg. Analytical ConstituentsProtein             21.0%Crude Fibre     3.5%Fat Content     7.5%Inorganic Matter         8.0%Omega 6          1.7%Omega 3          0.2%               Calcium           1.7%Calories           336 per 100g",Nan,,https://www.tesco.com/groceries/en-GB/products/278702014
Pedigree Senior Meaty Loaf Recipes 6 X 400G,(4),5,4.00,Complete WET pet food for senior dogs.,"Best before date: see side. Batch number, Factory Identification Number: see individual pack.",Nan,"Protein:7.0Fat content:4.4Inorganic matter:2.4Crude fibre:0.40Moisture:81.0Vitamin D3:300 IUVitamin E:30.0 mgCopper (Copper(II) sulphate pentahydrate):1.5 mgIodine (Calcium iodate, anhydrous):0.23 mgIron (Iron(II) sulphate monohydrate):3.0 mgManganese (Manganous sulphate, m",https://www.tesco.com/groceries/en-GB/products/259013148
