Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Heck 2 Ultimate Vegan Burgers 228G,(8),4.4,2.00,"Burgers made from Beetroot, Mushroom, Sunflower Seeds and Carrot","Beetroot (31%), Mushroom (21%), Pea Flour, Red Onion, Sunflower Seeds (7%), Carrot (7%), Sunflower Oil, Stabiliser (Vegetable Fibres, Methyl Cellulose, Salt), Citrus Fibre, Natural Beech Smoke Water, Parsley, Garlic, Sage, Nigella Seeds, Red Chilli, Cracked Black Pepper, Salt, Antioxidant (Ascorbic Acid)",Nan,Energy 724 kJ / 174 kcal767 kJ / 184 kcalFat 10.2g10.8g of which saturates 1.,https://www.tesco.com/groceries/en-GB/products/305832361
Birds Eye 4 Chicken Chargrill Sweet/ Sticky Bbq 348G,(9),2.8,2.00,"Grills formed from marinated chunks of chicken breast, lightly fried, seared and coated with a sweet barbecue glaze.","Chicken Breast (73%), Water, Rapeseed Oil, Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Palm Oil, Cornflour, Demerara Sugar, Wheat Starch, Salt, Rice Flour, Dried Onion, Molasses Powder (contains Wheat), Natural Flavourings, Natural Vinegar & Pimento Flavourings, Dried Glucose Syrup, Garlic Powder, Spirit Vinegar, Spices, Citric Acid, Yeast Extract, Caramelised Sugar, Smoke Flavouring, Natural Emulsifier (Soya Lecithin)#, Colour (Paprika Extract), Natural Clove and Apple Flavourings with other Natural Flavourings, # Lecithin is used to bind our glazes together. It is a natural material found in many traditional food ingredients",Energy As Sold 100g Provides ,Energy - kJ700kJ610kJ- kcal167kcal146kcalFat 8.3g7.2g- of which Saturates 2.1g1.9gCarbohydrate 7.1g6.2g- ,https://www.tesco.com/groceries/en-GB/products/296092143
Tesco Lemon Sorbet 500Ml,(9),4.1,2.20,Lemon sorbet.,"INGREDIENTS: Water, Lemon Juice from Concentrate (24%), Sugar, Dextrose, Glucose Syrup, Invert Sugar Syrup, Lime Juice from Concentrate (2%), Rice Starch, Maltodextrin, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Citrus Fibre, Stabiliser (Xanthan Gum), Glucose, Acidity Regulator (Citric Acid), Flavouring.",Energy 507kJ / 120kcal ,Energy507kJ / 120kcal325kJ / 77kcalFat0.3g0.2gSaturates0.3g0.2gCarbohydrate28.8g18.4gSugars22.6g14.5gFibre0.5g0.3gProtein0.1g0.1gSalt0.1g0.1g* Reference int,https://www.tesco.com/groceries/en-GB/products/291631516
Mccain Spicy Peri Peri Fries 750G,(3),3.7,2.99,Thin fries coated in a spicy peri peri batter,"Potatoes (84%), Sunflower Oil (8.8%), Batter (Wheat Flour (with Calcium, Iron, Niacin, Thiamin), Wheat Starch, Salt, Garlic Powder, Spices (Red Bell Pepper, Cayenne, Szechuan Pepper, Paprika), Oregano, Citric Acid, Natural Lemon Flavouring, Cayenne Extract, Garlic Extract, Onion Extract, Colour (Paprika Extract))",Energy Per 100g Frozen ,Energy kJ8171184Energy kcal195283Fat 8.812.0 of which saturates g0.91.3Carbohydrate g25.539.0 o,https://www.tesco.com/groceries/en-GB/products/289838718
Franks Vanilla Ice Cream 1 Litre,(20),3.5,2.20,Dialicious Vanilla Ice Cream,"Reconstituted Skimmed Milk, Palm & Palm Kernel Oil, Fructose, Maltodextrin, Dextrose, Emulsifier: Mono- and Diglycerides of Fatty Acids, Stabilisers: Locust Bean Gum, Guar Gum, Carrageenan, Flavouring, Natural Colour: Curcumin, Annatto",Nan,Energy 675kJ / 161kcalFat 7.3g Of which saturates 6.1gCarbohydrate 19.7g Of which sugars*13.8gFibre 0.5gProtein 4.1gSalt 0.1g*Made using fructose which leads to a lower blood glucose rise compar,https://www.tesco.com/groceries/en-GB/products/259670498
Tesco 4 Free From Chocolate Eclairs 100G,(29),4.2,2.00,Gluten free choux pastry with a sweetened vanilla flavour filling made from palm oil with a Belgium chocolate flavoured topping.,"INGREDIENTS: Belgian Chocolate Flavoured Topping (32%) [Sugar, Glucose Syrup, Water, Cocoa Mass, Cocoa Butter, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Soya Lecithins), Flavouring], Pasteurised Egg, Water, Partially Inverted Sugar Syrup, Palm Oil, Palm Kernel Oil, Potato Starch, Maize Starch, Emulsifiers (Polysorbate 60, Mono- and Di-Glycerides of Fatty Acids, Sunflower Lecithins, Polyglycerol Esters of Fatty Acids, Sodium Stearoyl-2-Lactylate), Dried Egg White, Dextrose, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Rice Flour, Stabilisers (Hydroxypropyl Methyl Cellulose, Xanthan Gum), Flavouring, Salt, Thickeners (Guar Gum, Methyl Cellulose), Inulin, Acidity Regulators (Disodium Phosphate, Sodium Citrate), Iodised Salt.",Energy 1367kJ / 327kcal ,Energy1367kJ / 327kcal342kJ / 82kcalFat17.0g4.3gSaturates10.8g2.7gCarbohydrate38.9g9.7gSugars32.2g8.0gFibre0.8g0.,https://www.tesco.com/groceries/en-GB/products/297682820
Weight Watchers Sweet & Sour Chicken 320G,(1),5,1.75,Tender chicken pieces in a sweet and sour sauce with rice and vegetables,"Cooked Long Grain White Rice (39%, Water, White Rice), Water, Cooked Chicken Pieces (15%, Chicken, Cornflour, Salt, Stabilisers - Di, Tri - and Polyphosphates), Sugar, Carrot, Tomato Ketchup (Tomato, Vinegar, Sugar, Salt, Spice and Herb Extracts (contains Celery), Spice), Red Pepper, Water Chestnut, Pineapple, Barley Malt Vinegar, Modified Maize Starch, Soy Sauce (Water, Soy Sauce (Water, Soybean, Wheat, Salt), Salt, Sugar, Molasses), Ginger Purée, Tomato Purée, Chicken Bouillon (Chicken Stock (Water, Chicken Fat, Chicken Extract, Salt), Natural Flavourings, Salt, Sugar, Cornflour), Rapeseed Oil, Garlic Purée, Colour (Paprika Extract), Thickener (Agar)",Energy 503 kJ ,Energy 503 kJ1610 kJ-119 kcal380 kcal19%Fat0.7g2.3g3% - of which saturates0.2g0.7g4%Carbohydrate22.0g69.0g27% - of which sugars5.8g18.0g20%Fibre0.8g2.6gProte,https://www.tesco.com/groceries/en-GB/products/297491350
Birds Eye 2 Original Chicken Chargrills 170G,(10),2.4,1.65,"Grills formed from marinated chunks of chicken breast, lightly fried, seared and glazed.","Chicken Breast (75%), Water, Rapeseed Oil, Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Starch (Maize, Wheat), Palm Oil, Salt, Rice Flour, Dried Onion, Natural Flavourings, Sugar, Yeast, Natural Emulsifier (Soya Lecithin)#, Milk Protein, Smoke Flavouring, Herbs, Black Pepper, # Lecithin is used to bind our glazes together. It is a natural material found in many traditional food ingredients",Energy As Sold 100g Provides: ,Energy - kJ718kJ615kJ- kcal172kcal147kcalFat9.7g8.2g- of which Saturates2.5g2.1gCarbohydrate5.1g4.3g,https://www.tesco.com/groceries/en-GB/products/296092045
Weight Watchers Chicken Lemon Risotto 320G,(4),3,1.75,Marinated chicken slices with a touch of lemon zest sauce mixed with rice & vegetables,"Cooked White Long Grain Rice (28%, Water, Long Grain Rice), Water, Cooked Marinated Chicken (15%, Chicken, Maltodextrin, Dextrose, Tapioca Starch, Salt, Maize Flour, Onion Powder, Yeast Extract, Herbs (Oregano, Basil, Parsley), Natural Flavourings, Sugar, Tomato Powder, Garlic, Acidity Regulator - Citric Acid, Lemon Powder, Colour - Paprika Extract, Thickener - Carrageenan, Egg Powder, Modified Maize Starch, Stabilisers - Tri - and Polyphosphates), Peas, Red Peppers, Whey Powder (Milk), Half Cream (Milk), Celery, Milk, Modified Maize Starch, Chicken Stock (Yeast Extract, Water, Salt, Chicken Extract, Chicken Fat, Natural Flavouring, Carrot Juice Concentrate, Cornflour, Onion, Onion Powder, Carrot), Lemon Juice, Lemon Grass, Lemon Zest, White Wine, Sugar, Thickener - Agar, Basil, Yeast Extract",Energy 463 kJ ,Energy463 kJ1480 kJ-109 kcal350 kcal18%Fat1.4g4.5g6% - of which saturates0.6g1.9g10%Carbohydrate17.1g54.7g21% - of which sugars4.0g12.8g14%Fibre1.2g3.8gProte,https://www.tesco.com/groceries/en-GB/products/297491251
Butcher's Choice Chicken Wings 1.5Kg,(6),3.8,2.60,Frozen Class A skin-on chicken wings.,"For best results cook from frozen. Defrost thoroughly for a minimum of 8-12 hours in the fridge. Once defrosted use on the same day and do not refreeze. 
Follow the preparation guidelines above. 

Keep frozen at -18C or cooler. 
Important: If food has thawed, do not refreeze. 
",Energy 693kJ / 166kcal ,Energy693kJ / 166kcal1463kJ / 350kcalFat9.3g19.6gSaturates2.4g5.1gCarbohydrate0.3g0.6gSugars0.1g0.2gFibre0.5g1.1gProtein20.0g42.2gSalt0.2g0.4g* Refe,https://www.tesco.com/groceries/en-GB/products/299596470
Tesco Pineapple Chunks 450G,(6),4.3,2.00,Pineapple chunks.,"Keep frozen at -18C or cooler. Important: If food has thawed, do not refreeze. 
",Energy 271kJ / 64kcal ,Energy271kJ / 64kcal217kJ / 51kcalFat0g0gSaturates0g0gCarbohydrate14.0g11.2gSugars11.0g8.8gFibre2.0g1.6gProtein1.0g0.8gSalt0.1g0.1gVitami,https://www.tesco.com/groceries/en-GB/products/279054497
Bernard Matthews Turkey Unicorns 420G,(2),5,1.60,Chopped and shaped turkey with added milk protein from cows' milk coated in breadcrumbs,"Turkey 54%, Breadcrumb (Wheat Flour (Calcium Carbonate, Iron, Thiamin, Niacin), Rapeseed Oil, Yeast, Salt), Water, Rapeseed Oil, Tapioca Starch, Batter (Wheat Flour (Calcium Carbonate, Iron, Thiamin, Niacin), Salt), Skimmed Milk Powder, Milk Protein, Potassium Chloride, Natural Flavouring, Salt, Lemon Juice Concentrate, Spirit Vinegar",Energy Per 100g As Sold ,Energy kJ107111718400 kcal2562802000Fat 13.9g14.9g70g of which saturates2.0g2.2g20gCarbohydrate 18.1g19.9g260g of which sugars2.2g2.2g90gFibre 0.5g0,https://www.tesco.com/groceries/en-GB/products/302303163
Easy Chef Lamb Sausages 600G,(6),4.3,2.75,Seasoned minced lamb formed into sausages,"Lamb (32%), Water, Rusk [Wheat Flour, Salt, Raising Agent E503(ii)], Lamb Fat, Chicken (6%), Chicken Skin, Chicken Fat, Potato Starch, Salt, Isolated Soy Protein, Seasoning [Salt, Wheat Flour, Dextrose, Preservative E221 (Sulphites), Spices [White Pepper, Nutmeg], Emulsifier E451(i), Flavour Enhancer (E261), Spice Extracts, Antioxidant (E301), Wheat Flour (Calcium Carbonate, Iron, Thiamin, Nicotinamide), Bovine Casing [Protein (Bovine Collagen), Edible Cellulose [E460ii], Vegetable Glycerine E422}]",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287741173
Tesco Chopped Coriander 50G,(6),3.5,1.50,Chopped coriander,"Keep frozen at -18C or cooler. Important: If food has thawed, do not refreeze. 
",Energy 97kJ / 23kcal ,Energy97kJ / 23kcal3kJ / <1kcalFat0.5g0.0gSaturates0g0gCarbohydrate1.2g0.0gSugars0.9g0.0gFibre2.8g0.1g,https://www.tesco.com/groceries/en-GB/products/289766388
Goodfella's Pizza Pockets Pepperoni 2 Pack 250G,(14),2.5,1.60,"Pizza Sandwich with Pepperoni, Mozzarella and Edam Cheese Filling.","Wheat Flour, Water, Tomato Purée, Smoked Pork Pepperoni (10%) (Pork, Pork Fat, Salt, Dextrose, Spices, Spice Extracts, Antioxidants (Ascorbic Acid, Rosemary Extract), Natural Flavouring, Preservative (Sodium Nitrite), Beech Wood Smoke), Mozzarella Cheese (10%) (Milk), Edam Cheese (10%) (Milk), Sunflower Oil, Salt, Sugar, Yeast, Emulsifier (Methylcellulose), Raising Agents (Diphosphates, Sodium Carbonates), Garlic, Oregano, Smoked Paprika, Basil, Onion, Chilli Pepper, Black Pepper, Flour Treatment Agent (L-Cysteine)",Energy 1210kJ ,Energy 1210kJ1512kJ-289kcal361kcalFat 13g16gof which sa,https://www.tesco.com/groceries/en-GB/products/304388225
Everest Ices Coconut Ice Cream 1 Litre,(24),4.8,1.59,Pack size: 1L,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/257983058
Heat Em Up Breakfast Wrap 160G,(3),3.3,1.00,"Cooked pork sausage, baked beans and bacon pieces served in a soft white wrap","Wrap: Wheat Flour (contains: Calcium Carbonate, Iron, Niacin, Thiamin), Water, Vegetable Oils (Palm Oil, Rapeseed Oil), Humectant: Glycerine, Raising Agents: Diphosphates, Sodium Carbonates, Malic Acid, Acidity Regulator: Citric Acid, Stabilisers: Guar Gum, Sodium Carboxy Methyl Cellulose, Preservatives: Potassium Sorbate, Calcium Propionate, Emulsifier: Mono-& Diglycerides of Fatty Acids, Dextrose, Flavouring, Salt, Baked Beans (30%): Navy Beans (51%), Water, Tomato Concentrate, Sugar, Modified Maize Starch, Salt, Natural Flavourings, Cooked Sausage (27%): Pork (70%), Water, Wheat Flour (contains: Calcium Carbonate, Iron, Niacin, Thiamin), Salt, Herbs, Spices, Dextrose, Antioxidants: Sodium Ascorbate, Citric Acid, Ascorbyl Palmitate, Alpha-Tocopherol, Stabiliser: Diphosphates, Yeast Extract, Spice Extracts, Onion Powder, Preservatives: Sodium Nitrate, Sodium Nitrite, Cooked Bacon Pieces (4.5%): Pork, Salt, White Sugar, Smoke Flavouring, Antioxidant: Sodium Ascorbate, Preservatives: Sodium Nitrite, Potassium Nitrate",Nan,Energy 1002kJ/239kcal1633kJ/389kcalFat 9.9g16g(of which are saturate,https://www.tesco.com/groceries/en-GB/products/305525638
Heat Em Up Doner Meat & Chips 165G,(4),1,1.00,Cooked and sliced seasoned reformed chicken & mutton doner meat with chips and a sachet of chilli sauce,"Chips (60%): Potatoes, Sunflower Oil, Dextrose, Cooked Doner Meat (34%): Chicken (33%), Mutton (24%), Water, Wheat Flour (contains: Calcium Carbonate, Iron, Niacin, Thiamin), Mutton Fat, Salt, Modified Maize Starch, Yeast Extract, Spices, Herbs, Garlic Powder, Tomato Powder, Maltodextrin, Sugar, Rapeseed Oil, Chilli Sauce Sachet (6%): Water, Dextrose, Tomato Paste, Vinegar, Sugar, Salt, Acetic Acid, Chilli Powder, Stabiliser: Xanthan Gum, Preservative: Potassium Sorbate, Garlic Powder",Nan,Energy 778kJ/186kcal1284kJ/307kcalFat 9.0g15g(of which are saturates,https://www.tesco.com/groceries/en-GB/products/305525552
Tesco Sausage And Mash 400G,(28),1.3,1.20,Cooked pork sausages in an onion gravy with mashed potato.,"INGREDIENTS: Mashed Potato [Potato, Whole Milk, Water, Half Cream (Milk)], Water, Cooked Sausage (24%) [Pork, Water, Wheat Flour, Potato Starch, Dextrose, Salt, Beef Collagen Casing, White Pepper, Black Pepper, Antioxidant (Citric Acid), Spice Extracts], Onion, Tomato Purée, Cornflour, Sugar, Caramelised Sugar, Wheat Flour, Yeast Extract, Rapeseed Oil, Potato Starch, Onion Powder, Salt, Dried Onion, Dried Tomato, Dried Vegetables [Onion, Carrot, Tomato, Spinach, Garlic], White Pepper, Parsley Extract, Onion Extract.Wheat Flour contains: Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin.Sausages filled into non-UK beef casing.",Energy 1647kJ / 392kcal ,Energy1647kJ / 392kcal412kJ / 98kcalFat12.1g3.0gSaturates4.4g1.1gCarbohydrate54.1g13.5gSugars7.1g1.8gFibre4.0g1.0gProtein14.5g3.6gSalt1.8g0.4g* Refe,https://www.tesco.com/groceries/en-GB/products/303182209
Brew City Halloumi Fries 150G,(21),2.8,2.00,Halloumi cheese strips coated in a parsley and red pepper batter.,"Halloumi Cheese (67%) (Cow's Milk, Ewe's Milk, Goats Milk, Salt, Mint), Batter (Wheat Flour (Calcium, Iron, Niacin, Thiamin), Water, Maize Flour, Modified Starch, Raising Agents (E450, E500, E503), Maize Starch, Dextrose, Salt, Red Bell Pepper, Parsley, Quinoa, Dextrose, Wheat Gluten), Sunflower Oil",Energy Per 100g Frozen ,Energy kJ13651422 kcal328342Fat g2424 of w,https://www.tesco.com/groceries/en-GB/products/304411417
Cofresh Baby Whole Okra 300G,(5),2.2,1.00,Whole Baby Okra,Okra,Nan,Energy 390kJ130kJ8400kJ-93kcal5%31kcal2000kcalFat 0.0g0%0.0g70gOf which saturates 0.0g0%0.0g20gCarbohydrates18.5g6.2gOf which sugars 0.0g0%0.0g90gFibre 13.8g4.6gProtein 4.5g1.5gSalt 0.00g0%0.00g6gThis pack contains 1 serv,https://www.tesco.com/groceries/en-GB/products/271195739
Tesco Chocolate Cheesecake 425G,(6),4.3,1.50,"Baked cheesecake on a chocolate flavoured biscuit base, topped with chocolate sauce and chocolate cream mousse, sprinkled with white and milk chocolate curls.","INGREDIENTS: Single Cream (Milk), Sugar, Low Fat Soft Cheese (Milk) (11%), Yogurt (Milk), Wheat Flour, Chocolate Sauce (8%)(Sugar, Rapeseed Oil, Palm Oil, Milk Sugar, Milk Chocolate[Sugar, Cocoa Butter, Dried Whole Milk, Cocoa Mass, Emulsifier (Soya Lecithins), Flavouring], Fat Reduced Cocoa Powder, Dried Skimmed Milk, Whey Powder (Milk), Cocoa Mass, Cocoa Butter, Emulsifiers (Sunflower Lecithins, Soya Lecithins)), Vegetable Margarine(Rapeseed Oil, Palm Oil, Water, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Acidity Regulator (Citric Acid)), Pasteurised Egg, Wheat Starch, Brown Sugar, Maize Starch, Fat Reduced Cocoa Powder, Milk Chocolate(Sugar, Cocoa Butter, Dried Whole Milk, Cocoa Mass, Emulsifier (Soya Lecithins), Flavouring), Dried Whole Milk, Wheat Gluten, Whey Powder (Milk), Cocoa Butter, Dried Skimmed Milk, Dried Egg White, Fructose, Invert Sugar Syrup, Egg Yolk, Flavouring, Cocoa Mass, Raising Agents (Sodium Bicarbonate, Ammonium Bicarbonate), Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Lactic Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Acidity Regulators (Calcium Sulphate, Trisodium Citrate, Citric Acid), Thickener (Sodium Alginate), Palm Oil, Glucose Syrup, Coconut Oil, Emulsifier (Sunflower Lecithins, Soya Lecithins), Milk Sugar, Milk Proteins.",Energy 1486kJ / 356kcal ,Energy1486kJ / 356kcal1055kJ / 253kcalFat20.2g14.3gSaturates7.8g5.5gCarbohydrate37.5g26.6gSugars24.6g17.4gFibre1.5g1.1,https://www.tesco.com/groceries/en-GB/products/287334661
Tahira Halal Chicken Frankfurters 10S 340G,(2),5,1.20,"Frozen, cooked and marinated smoked flavour (30%) mechanically separated chicken meat (70%) preparation","Mechanically Separated Chicken Meat, Water, Wheat Starch, Wheat Flour, Salt, Flavours and Smoked Flavour, Emulsifiers (E451, E450), Flavour Enhancer E621, Antioxidant E301, Aromatic Plant, Spices, Preservative E250",Nan,Energy 670 kJ / 1,https://www.tesco.com/groceries/en-GB/products/270951866
Halo Top Birthday Cake Sticks 3 X 100Ml,(4),2.8,3.95,"Cake batter flavour ice cream swirled with 8 % white icing and 2 % rainbow sprinkles, with sugars and sweeteners.","Skimmed Milk, 8 % White Icing (Sugar, Vegetable Oils (Sunflower, Coconut), Emulsifier (Lecithins), Vanilla Extract, Salt), Sugar, Maltodextrin, Milk Protein Concentrate, Whey Product (Milk), Cream, Eggs, 2 % Rainbow Sprinkles (Sugar, Wheat Starch, Glazing Agent (Shellac), Glucose Syrup, Colouring Foods (Spinach Powder, Safflower Extract, Beetroot Concentrate)), Sweeteners (Erythritol, Steviol Glycosides), Stabilisers (Gum Arabic, Locust Bean Gum, Guar Gum), Natural Flavouring, Salt",Energy 640 kJ ,"Energy 640 kJ377 kJ-153 kcal90 kcal5%Fat 5,8g3,3g5% of which saturates 2,4g1,4g7%Carbohydrate 19g11g4% of which Sugars 17g10g11%Fibre 6,4g",https://www.tesco.com/groceries/en-GB/products/303106003
Tesco Seafood Selection 350G,(4),5,4.60,"Cooked Farmed Mussel Meat (Mytilus chilensis), Wild Caught Cooked Squid (Loligo spp) and Peeled and Cooked Farmed King Prawns (Litopenaeus Vannamei) in a Protective Ice Glaze","INGREDIENTS: Mussels (Mollusc) (42%), Squid (28%) (Squid (Mollusc), Salt), King Prawn (28%) (King Prawn (Crustacean), Salt).",Energy 341kJ / 81kcal ,Energy341kJ / 81kcal396kJ / 94kcalFat1.1g1.3gSaturates0.3g0.3gCarbohydrate2.3g2.7gSugars0.1g0.1gFibr,https://www.tesco.com/groceries/en-GB/products/290018202
Youngs 4 Cod Steaks In Butter Sauce 560G,(9),2.9,4.50,Cod steak in butter sauce,"Cod (49%) (Fish), Water, Milk Proteins, Un-Salted Butter (2%) (Milk), Cream (2%) (Milk), Cornflour, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Salt, Lemon Juice, Parsley, Onion Powder, Yeast Extract, Black Pepper, Colours: Paprika Extract, Curcumin, Flavouring",Energy 395kJ ,Energy 395kJ443kJ-94kcal105kcalFat 2.4g2.7g(of which saturates)1.3g1.5gCarbohydrate 6.5g,https://www.tesco.com/groceries/en-GB/products/259958443
Youngs Chip Shop 4 Haddock Fillets 440G,(6),2.3,4.00,Formed Haddock Fillets in Batter,"Haddock Fillet (54%) (Fish), Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Sunflower Oil, Water, Rapeseed Oil, Palm Oil, Salt, Maize Flour, Wheat Starch, Raising Agents: Diphosphates, Sodium Bicarbonate, Mustard Flour, Dextrose, Flavouring (contains Mustard), Dried Skimmed Milk, Wheat Gluten, Colours: Curcumin, Capsanthin, Spices",Energy 938kJ ,Energy938kJ928kJ8400kJ-225kcal222kcal11%2000kcalFat13.4g13.3g19%70g(of which saturates)2.4g2.3g12%20gCarbohydrate14.8g14.6g(of which sugars)0.7g0.7g<1%90gFibre1.1g1.1gProtein10.7g10.6gSalt1.,https://www.tesco.com/groceries/en-GB/products/303391683
Itsu Chicken Gyoza 240G,(9),4,3.75,Wheat dumplings filled with chicken & vegetables,"Gyoza Filling: Chicken Meat and Skin (37%), Cabbage, White Onion, Spring Onion, Soy Sauce (Water, Soya Beans, Wheat, Salt), Ginger, Yeast Extract, Garlic, Chicken Stock (Chicken, Salt), Sesame Oil, Textured Soya Protein, Sugar, Salt, Water, Black Pepper, Turmeric, Gyoza Skin: Wheat Flour, Water, Tapioca Starch, Wheat Gluten, Rapeseed Oil, Salt, Turmeric",Nan,Energy (kJ)659659Energy (kcal)157157Fat (g)4.44.4 of which saturates (g)1.21.2Carbohydrate (g)2020 of whi,https://www.tesco.com/groceries/en-GB/products/299955276
Jus-Rol 2 Shortcrust Pastry Blocks 1Kg,(5),2.6,2.35,Frozen uncooked shortcrust pastry 2 blocks.,"Wheat Flour, Vegetable Oils and Fats (Palm, Rapeseed), Water, Sugar, Salt, Emulsifier (Mono- and Diglycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid)",Energy 1893kJ ,Energy 1893kJ947kJ11%454kcalFat 30.0g15.0g21% of which saturates 12.3g6.1g31%Carbohydrate 40.2g20.1g8% of which sugars 1.5g0.7g1%Fibre 1.2g0.6,https://www.tesco.com/groceries/en-GB/products/252632373
Tesco Free From Breaded Scampi 220G,(9),4.7,4.00,"Clusters of wholetail scampi (Nephrops norvegicus) with added water, in a gluten free crispy coating.","INGREDIENTS: Scampi (Crustacean) (49%), Water, Rice Flour, Rapeseed Oil, Starch, Preservative (Sodium Triphosphate), Gram Flour, Maize Flour, Salt, Cornflour, Dextrose, Pepper, Stabiliser (Xanthan Gum).",Energy 876kJ / 209kcal ,Energy876kJ / 209kcal885kJ / 211kcalFat10.1g10.2gSaturates1.4g1.4gCarbohydrate16.4g16.6gSugars1.4g1.4gFibre1.4g1.4gProtein12.5g12.6gSalt1.0g1.0g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooke,https://www.tesco.com/groceries/en-GB/products/291951707
Strong Roots Oven Baked Sweet Potato Fries 500G,(8),4.4,2.95,Individually quick frozen sweet potato fries coated in a light rice flour batter.,"Sweet Potato 89%, Sunflower Oil, Potato Starch, Rice Flour, Amaranth Flour, Corn Flour, Corn Starch, Salt, Paprika Extract",Energy 732 ,Energy 732849 kJ175203 kcalFat 89 gOf which saturated fatty acids0.50.6 gCarbohydrate 2327.2 gOf which,https://www.tesco.com/groceries/en-GB/products/292523862
Ben & Jerry's Phish Food Chocolate & Marshmallow Ice Cream 465Ml,(4),4,4.50,"Chocolate Dairy Ice Cream with Marshmallow (15%), Caramel (10%) and Chocolatey Shaped Fish (7.5%)","Water, cream (MILK) (20%), sugar, glucose syrup, condensed skimmed MILK, cocoa powder (3%), coconut oil, fat reduced cocoa powder, sweetened condensed skimmed MILK, butter (MILK), free range EGG yolk, EGG white, vanilla extract, stabilisers (guar gum, carrageenan, pectin), emulsifier (SOY lecithin), MILK fat, salt, natural vanilla flavouring. May contain nuts. Sugar, cocoa, vanilla: mass balance is used to match Fairtrade sourcing, total 23% F. F Visit info.fairtrade.net/sourcing  Contains Egg, Soy and Milk. May contain Nuts. Certified for Kosher and Halal. Yes Alcohol Suitable for vegetarians",Nan,Energy (kJ)1145 kJ973 kJEnergy (kcal)273 kcal232 kcalFat (g)13 g11 gof which saturates (g)8.9 g7.6 gCarbohydrate (g)35 g30 gof which sugars,https://www.tesco.com/groceries/en-GB/products/305941986
Uppercrust Chicken & Asparagus Pie 680G,(26),2.7,3.00,A deliciously deep filled pie with succulent chicken and tender asparagus in a creamy sauce.,"Water, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Chicken (24%), Palm Oil, Asparagus (5%), Cream (Milk) (3.5%), Milk, Rapeseed Oil, Modified Maize Starch, Salt, Cornflour, Chicken Extract, Asparagus Powder, Glaze (Water, Rapeseed Oil, Pea Protein, Sugar), Emulsifier (Mono and Diglycerides of Fatty Acids), White Pepper, Flour Treatment Agent (L-Cysteine)",Energy 1088 kJ / 260 kcal ,Energy 1088 kJ / 260 kcal1741 kJ / 417 kcal21 %Fat 15.1 g24.2 g35 % of which Saturates 7.1 g11.3 g57 %Carbohydrate 21.5 g34.5 g13 % of which Sugars 0.8 g1.3 g1 %Fibre 0.9 g1.4 gProtein 9.1 g14.5 g29 %Salt 0.9 g1.4 g24 %Reference ,https://www.tesco.com/groceries/en-GB/products/267530827
Youngs Simply Breaded Omega 3 4 Fish Fillets 400G,(3),3.3,2.40,Formed Alaska pollock fillets in breadcrumb,"Alaska Pollock Fillet (50%) (Fish), Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Water, Sunflower Oil, Rapeseed Oil, Wheat Starch, Palm Oil, Sea Salt, Mustard Flour, Yeast, Salt, Raising Agents: Diphosphates, Sodium Bicarbonate, Yeast Extract",Energy 999kJ ,Energy 999kJ959kJ8400kJ-239kcal229kcal11%2000kcalFat 12.2g11.7g17%70g(of which saturates)2.1g2.0g10%20gCarbohydrate 20.8g19.9g(of which sugars)0.8g0.7g<1%90gFibre 1.1g1.1gProtein 10.9g10.5gSalt 1.2g1.2g20%6gPack contains 4 servings----*Reference intake of an average adult (8400kJ / 2000kcal)----Omega 3 (EPA/DHA) typical values per 100g oven ,https://www.tesco.com/groceries/en-GB/products/303391625
